,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0,1.6047803518670885,2.5218208383583245,-1.4588432193669858,-1.0568753258741757,1.8961283438812437,3.8472839795514493,0.6966607821615807,0.8896759527111536,-0.7533838232536315,-0.6265322354130346
1,1.2930516804265437,0.5469320713897754,-1.8716711724977064,-1.8084017589013235,-0.23628629444221136,2.881242218348929,-0.5267619859100379,-0.3567873507226845,-0.6943350449285365,-0.6829557593055116
2,1.23172536330449,0.7269318389890931,-1.7635536642278546,-1.790926502144228,-0.5204642612681446,3.0552455655793067,-0.22155744482930687,0.2497876574471864,-0.7843996258712114,-0.8240964983279682
3,1.1502513361135513,0.8309831231803131,-1.7299278956752142,-1.8570547387056162,-0.9548899239850305,3.128606358858512,-0.08683327960387573,0.3674280140997008,-0.7858065900363806,-0.7006793274067887
4,1.239799714364742,1.797579020866175,-1.5864783431080682,-1.8807393690769472,-1.097062820956111,3.3147292098188887,0.11105576195221889,0.008131286556738757,-0.6176535218550294,-0.3521149363698377
5,1.0399110699363106,-0.10134844252425838,-1.9489756689143964,-2.080951564291121,-2.205510276437052,3.0741346785548913,-0.10760271921003453,0.19941248017791469,-0.7517046722057046,-0.03308797739902377
6,1.0549536569029458,-0.8191583376901206,-2.0748442519807315,-1.9083725054236762,-2.288826618210468,3.259764688602571,0.22943200700228286,0.8748581635504356,-0.7605233457691681,-0.5956484145129888
7,1.0509852728234577,-1.0543909484938925,-2.1958664742500416,-1.817216279552507,-2.3708519061979874,3.4096168555978705,0.43642271956640105,0.9114580041667336,-0.6801206976510562,-0.3873828445625441
8,1.0322228892727168,-1.333807303476136,-2.3487095487600373,-1.696636619871611,-2.33362490413124,3.5630629342512696,0.6452088738669391,0.9465962371453592,-0.6009866662130238,-0.15598587506435949
9,1.0963769381314972,-2.3341659306260936,-2.9125170699693683,-1.2372142756300546,1.6404446090487264,2.7722176734944055,-0.12195453384929239,-0.6750201153689062,-0.7700377885746951,-0.44907203719072175
10,1.1044635663211462,-1.9488306514516884,-2.69607055009689,-1.387868733114602,1.3192264423960351,2.6587373800619987,-0.300021514520812,-0.6021868819724254,-0.8403505496132184,-0.6992039769998979
11,1.187981673734256,-0.30057918357970065,-2.3035513818591724,-1.585074099930828,1.0945235894190295,2.6210657726371567,-0.47575121468036946,-1.332093811948003,-0.7247135611492951,-0.2131125000444564
12,1.1243748264420304,0.20348490868004648,-2.119557243850909,-1.7849953980304676,0.5814106184297135,2.5044630172057394,-0.6424298290354074,-1.427669571849255,-0.7154861555379836,-0.5020006220491136
13,1.1184224483374658,0.6183107541759866,-1.9056972885651047,-1.917948102226905,0.07005923259134823,2.494696192864401,-0.6675736746581276,-1.3904936620306054,-0.7801746447384259,-0.23497214347763698
14,1.1036812351797025,0.4054442162374939,-1.8295116341287427,-2.025934222992879,-0.5425067679239124,2.4504245313430126,-0.6480668106949644,-1.0001107547372146,-0.858969140165685,-0.5999365156445574
