Date,Open,High,Low,Close,Volume
2021-05-12,13.300000190734863,13.90999984741211,12.8100004196167,12.850000381469727,583600
2021-05-13,12.8100004196167,13.437000274658203,12.40999984741211,12.739999771118164,698700
2021-05-14,12.800000190734863,13.5,12.600000381469727,13.380000114440918,678600
2021-05-17,13.15999984741211,14.319999694824219,13.0600004196167,14.180000305175781,945100
2021-05-18,14.220000267028809,14.638999938964844,14.020000457763672,14.069999694824219,771500
2021-05-19,13.979999542236328,14.432000160217285,13.59000015258789,14.09000015258789,1665600
2021-05-20,14.010000228881836,14.539999961853027,13.760000228881836,14.34000015258789,576200
2021-05-21,14.460000038146973,14.779999732971191,13.960000038146973,14.010000228881836,626900
2021-05-24,14.0,14.0,11.869999885559082,12.050000190734863,2485600
2021-05-25,12.399999618530273,12.630000114440918,11.800000190734863,11.800000190734863,1186900
2021-05-26,12.020000457763672,12.670000076293945,11.729999542236328,12.65999984741211,1079400
2021-05-27,12.680000305175781,12.946000099182129,12.5,12.890000343322754,587000
2021-05-28,12.800000190734863,13.16100025177002,12.630000114440918,12.649999618530273,498600
2021-06-01,12.699999809265137,12.83899974822998,12.279999732971191,12.460000038146973,436400
2021-06-02,13.15999984741211,13.25,12.630000114440918,13.140000343322754,1310000
2021-06-03,12.979999542236328,13.140000343322754,12.789999961853027,12.920000076293945,540500
2021-06-04,13.0,13.053000450134277,12.6899995803833,12.949999809265137,447000
2021-06-07,13.100000381469727,13.710000038146973,13.029000282287598,13.399999618530273,1297200
2021-06-08,13.680000305175781,13.949999809265137,12.930000305175781,13.9399995803833,740500
2021-06-09,14.0,16.700000762939453,14.0,15.130000114440918,2887700
2021-06-10,15.15999984741211,16.0,13.760000228881836,14.079999923706055,1415100
2021-06-11,14.100000381469727,14.5,13.789999961853027,14.369999885559082,816000
2021-06-14,14.460000038146973,14.760000228881836,14.0600004196167,14.260000228881836,779200
2021-06-15,14.40999984741211,15.4399995803833,13.989999771118164,14.130000114440918,1356700
2021-06-16,14.4399995803833,19.459999084472656,14.350000381469727,16.459999084472656,23446700
2021-06-17,16.770000457763672,17.059999465942383,15.550000190734863,15.859999656677246,2542000
2021-06-18,15.65999984741211,16.440000534057617,15.609999656677246,15.979999542236328,1709400
2021-06-21,15.850000381469727,16.239999771118164,15.210000038146973,15.640000343322754,1038900
2021-06-22,15.609999656677246,15.800000190734863,15.109999656677246,15.5600004196167,843700
2021-06-23,15.75,16.219999313354492,15.260000228881836,16.190000534057617,792100
2021-06-24,16.139999389648438,16.459999084472656,15.880000114440918,16.200000762939453,789500
2021-06-25,16.329999923706055,16.6299991607666,15.630000114440918,16.079999923706055,5214600
2021-06-28,16.1299991607666,16.450000762939453,15.760000228881836,16.299999237060547,904300
2021-06-29,16.360000610351562,17.260000228881836,15.859999656677246,15.899999618530273,3705200
2021-06-30,10.704999923706055,11.5,9.600000381469727,9.850000381469727,18633400
2021-07-01,9.90999984741211,10.65999984741211,9.84000015258789,10.039999961853027,5547000
2021-07-02,9.859999656677246,10.109999656677246,8.989999771118164,9.34000015258789,4034800
2021-07-06,9.1899995803833,9.300000190734863,8.600000381469727,8.869999885559082,2166100
2021-07-07,8.890000343322754,8.920000076293945,8.300000190734863,8.430000305175781,2681100
2021-07-08,8.279999732971191,9.069999694824219,8.100000381469727,9.029999732971191,2285600
2021-07-09,9.050000190734863,9.25,8.800000190734863,9.210000038146973,931000
2021-07-12,9.180000305175781,9.310999870300293,8.850000381469727,8.90999984741211,843000
2021-07-13,8.829999923706055,8.90999984741211,8.430000305175781,8.600000381469727,1312600
2021-07-14,8.619999885559082,9.050000190734863,8.460000038146973,8.520000457763672,926900
2021-07-15,8.550000190734863,8.680000305175781,8.25,8.619999885559082,748200
2021-07-16,8.670000076293945,8.90999984741211,8.539999961853027,8.789999961853027,781000
2021-07-19,8.399999618530273,9.369999885559082,8.343000411987305,9.1899995803833,1050700
2021-07-20,9.100000381469727,9.40999984741211,8.890999794006348,9.399999618530273,1370900
2021-07-21,9.390000343322754,9.6899995803833,9.217000007629395,9.600000381469727,742500
2021-07-22,9.600000381469727,9.630000114440918,9.22599983215332,9.25,427000
2021-07-23,9.260000228881836,9.289999961853027,8.84000015258789,8.880000114440918,737600
2021-07-26,8.869999885559082,9.404000282287598,8.850000381469727,9.069999694824219,701900
2021-07-27,9.130000114440918,9.263999938964844,8.600000381469727,9.020000457763672,797700
2021-07-28,9.199999809265137,9.529999732971191,9.050000190734863,9.399999618530273,694300
2021-07-29,9.510000228881836,9.510000228881836,9.020000457763672,9.0600004196167,465000
2021-07-30,9.130000114440918,9.479999542236328,8.979999542236328,9.069999694824219,516400
2021-08-02,9.149999618530273,9.409000396728516,8.920000076293945,9.239999771118164,534300
2021-08-03,9.199999809265137,9.779999732971191,9.180000305175781,9.75,1056700
2021-08-04,9.789999961853027,10.270000457763672,9.609999656677246,9.739999771118164,1368000
2021-08-05,9.720000267028809,10.220000267028809,9.640000343322754,10.220000267028809,694300
2021-08-06,10.130000114440918,10.289999961853027,9.850000381469727,10.25,673200
2021-08-09,10.329999923706055,10.670000076293945,10.119999885559082,10.460000038146973,1184000
2021-08-10,10.399999618530273,10.880000114440918,9.949999809265137,10.880000114440918,1112600
2021-08-11,10.225000381469727,11.649999618530273,10.039999961853027,11.149999618530273,1979400
2021-08-12,11.529999732971191,12.0,11.210000038146973,11.829999923706055,1913500
2021-08-13,11.930000305175781,12.300000190734863,11.5600004196167,12.020000457763672,1201900
2021-08-16,11.800000190734863,11.850000381469727,11.039999961853027,11.649999618530273,1491000
2021-08-17,11.520000457763672,12.069999694824219,11.420000076293945,12.050000190734863,823700
2021-08-18,12.09000015258789,12.470000267028809,11.871999740600586,11.899999618530273,862000
2021-08-19,11.609999656677246,11.96399974822998,11.520000457763672,11.579999923706055,783300
2021-08-20,11.720000267028809,12.800000190734863,11.699999809265137,12.680000305175781,1311500
2021-08-23,12.729999542236328,13.460000038146973,12.550000190734863,13.079999923706055,1847000
2021-08-24,12.979999542236328,13.529999732971191,12.630000114440918,13.260000228881836,902100
2021-08-25,13.149999618530273,14.100000381469727,13.039999961853027,13.800000190734863,961600
2021-08-26,13.680000305175781,14.619999885559082,13.390000343322754,14.279999732971191,1809600
2021-08-27,14.239999771118164,14.899999618530273,13.859999656677246,14.6899995803833,1154400
2021-08-30,14.789999961853027,14.960000038146973,13.880000114440918,14.09000015258789,825300
2021-08-31,14.050000190734863,15.0,13.949999809265137,14.989999771118164,1130500
2021-09-01,14.864999771118164,15.399999618530273,14.75,15.369999885559082,819100
2021-09-02,15.496999740600586,16.610000610351562,15.390000343322754,16.06999969482422,1659400
2021-09-03,16.0,16.479999542236328,15.569999694824219,16.43000030517578,1003800
2021-09-07,16.382999420166016,16.5,15.9399995803833,16.209999084472656,1408600
2021-09-08,16.8799991607666,16.899999618530273,15.90999984741211,16.510000228881836,2361300
2021-09-09,16.290000915527344,16.739999771118164,16.100000381469727,16.399999618530273,1107900
2021-09-10,16.489999771118164,17.18000030517578,16.399999618530273,16.809999465942383,1728400
2021-09-13,16.809999465942383,17.260000228881836,16.371000289916992,16.56999969482422,1760100
2021-09-14,16.549999237060547,16.989999771118164,16.309999465942383,16.610000610351562,919800
2021-09-15,16.610000610351562,17.200000762939453,16.200000762939453,16.530000686645508,1554000
2021-09-16,16.579999923706055,16.59000015258789,16.1200008392334,16.399999618530273,664100
2021-09-17,16.299999237060547,16.479999542236328,15.180000305175781,15.239999771118164,2539600
2021-09-20,14.9399995803833,15.149999618530273,14.3100004196167,14.569999694824219,1461100
2021-09-21,14.760000228881836,15.220000267028809,14.600000381469727,15.039999961853027,629200
2021-09-22,15.010000228881836,15.579999923706055,14.649999618530273,15.1899995803833,957900
2021-09-23,15.15999984741211,15.5,15.029999732971191,15.4399995803833,681200
2021-09-24,15.220000267028809,15.489999771118164,14.970000267028809,14.970000267028809,681600
2021-09-27,15.100000381469727,15.640000343322754,14.989999771118164,15.1899995803833,963000
2021-09-28,10.829999923706055,15.069999694824219,10.649999618530273,14.8100004196167,16470700
2021-09-29,15.029999732971191,15.039999961853027,12.649999618530273,12.760000228881836,2299100
2021-09-30,12.739999771118164,12.800000190734863,10.760000228881836,11.3100004196167,3372500
2021-10-01,11.260000228881836,12.149999618530273,11.050000190734863,11.949999809265137,1308500
2021-10-04,11.600000381469727,11.75,11.229999542236328,11.319999694824219,979500
2021-10-05,11.399999618530273,11.510000228881836,10.930000305175781,11.479999542236328,1167800
2021-10-06,11.390000343322754,11.739999771118164,11.079999923706055,11.489999771118164,694000
2021-10-07,11.630000114440918,12.539999961853027,11.539999961853027,12.3100004196167,889200
2021-10-08,12.289999961853027,12.449999809265137,11.960000038146973,12.170000076293945,521600
2021-10-11,12.133999824523926,12.670000076293945,12.079999923706055,12.380000114440918,827600
2021-10-12,12.399999618530273,12.59000015258789,12.180000305175781,12.40999984741211,581600
2021-10-13,12.569999694824219,12.619999885559082,12.079999923706055,12.430000305175781,536300
2021-10-14,12.539999961853027,12.970000267028809,12.420000076293945,12.479999542236328,493000
2021-10-15,12.520000457763672,12.520000457763672,11.979999542236328,12.010000228881836,671400
2021-10-18,12.0,12.229999542236328,11.8100004196167,12.199999809265137,562900
2021-10-19,12.260000228881836,12.630000114440918,12.010000228881836,12.390000343322754,513500
2021-10-20,12.34000015258789,12.4399995803833,11.670000076293945,11.930000305175781,1010100
2021-10-21,11.989999771118164,12.3100004196167,11.760000228881836,11.800000190734863,532300
2021-10-22,11.694000244140625,11.739999771118164,11.130000114440918,11.520000457763672,853100
2021-10-25,11.5,11.600000381469727,11.09000015258789,11.390000343322754,763900
2021-10-26,11.34000015258789,11.75,11.210000038146973,11.279999732971191,543500
2021-10-27,11.369999885559082,11.710000038146973,10.979999542236328,11.0,1228800
2021-10-28,11.130000114440918,11.380000114440918,10.930000305175781,11.300000190734863,730900
2021-10-29,11.369999885559082,11.380000114440918,10.739999771118164,10.800000190734863,824000
2021-11-01,10.850000381469727,11.25,10.529999732971191,11.100000381469727,1041900
2021-11-02,11.050000190734863,11.229999542236328,10.710000038146973,11.199999809265137,482800
2021-11-03,11.109999656677246,11.329999923706055,11.010000228881836,11.300000190734863,379400
2021-11-04,11.270000457763672,11.270000457763672,10.859999656677246,10.989999771118164,538100
2021-11-05,10.960000038146973,10.994999885559082,10.699999809265137,10.84000015258789,739100
2021-11-08,10.800000190734863,11.09000015258789,10.770000457763672,10.970000267028809,1158800
2021-11-09,10.949999809265137,11.045000076293945,10.520000457763672,10.920000076293945,1308100
2021-11-10,10.960000038146973,11.40999984741211,10.800000190734863,10.920000076293945,611400
2021-11-11,10.960000038146973,11.354999542236328,10.850000381469727,11.079999923706055,1403100
2021-11-12,11.1899995803833,11.225000381469727,10.885000228881836,11.109999656677246,819700
2021-11-15,11.09000015258789,11.256999969482422,10.899999618530273,11.15999984741211,707800
2021-11-16,11.0,11.239999771118164,10.880000114440918,11.180000305175781,516200
2021-11-17,11.100000381469727,11.170000076293945,10.725000381469727,10.760000228881836,586100
2021-11-18,10.760000228881836,11.020000457763672,10.720000267028809,10.920000076293945,1105600
2021-11-19,10.8100004196167,10.890000343322754,10.449999809265137,10.550000190734863,673200
2021-11-22,10.470000267028809,10.529999732971191,10.199999809265137,10.199999809265137,769800
2021-11-23,10.25,10.489999771118164,9.84000015258789,10.460000038146973,791200
2021-11-24,10.234999656677246,10.569999694824219,10.199999809265137,10.430000305175781,325900
2021-11-26,10.350000381469727,10.699999809265137,10.199999809265137,10.420000076293945,414500
2021-11-29,10.6899995803833,10.74899959564209,10.1899995803833,10.260000228881836,491100
2021-11-30,10.229999542236328,10.630000114440918,10.0,10.489999771118164,632000
2021-12-01,10.460000038146973,10.670000076293945,9.779999732971191,9.850000381469727,902400
2021-12-02,10.100000381469727,10.350000381469727,9.890000343322754,10.119999885559082,595900
2021-12-03,10.199999809265137,10.199999809265137,9.289999961853027,9.479999542236328,836600
2021-12-06,9.520000457763672,9.529999732971191,9.010000228881836,9.270000457763672,545700
2021-12-07,9.520000457763672,10.010000228881836,9.489999771118164,9.789999961853027,689400
2021-12-08,9.760000228881836,10.3100004196167,9.642000198364258,10.180000305175781,399600
2021-12-09,10.069999694824219,10.300000190734863,9.609999656677246,9.619999885559082,352600
2021-12-10,9.760000228881836,9.899999618530273,9.390000343322754,9.420000076293945,466500
2021-12-13,9.420000076293945,9.84000015258789,9.135000228881836,9.210000038146973,911800
2021-12-14,9.140000343322754,9.1899995803833,8.600000381469727,8.6899995803833,1639900
2021-12-15,8.720000267028809,9.147000312805176,8.399999618530273,9.079999923706055,1051300
2021-12-16,8.960000038146973,9.180000305175781,8.819999694824219,9.100000381469727,792300
2021-12-17,9.069999694824219,9.390000343322754,8.861000061035156,9.359999656677246,2398600
2021-12-20,9.25,9.710000038146973,9.010000228881836,9.550000190734863,792500
2021-12-21,9.569999694824219,9.609999656677246,9.109999656677246,9.220000267028809,843900
2021-12-22,9.229999542236328,9.34000015258789,8.869999885559082,9.1899995803833,445800
2021-12-23,9.180000305175781,9.390000343322754,8.970000267028809,9.199999809265137,467300
2021-12-27,9.140000343322754,9.180000305175781,8.789999961853027,8.84000015258789,449900
2021-12-28,8.729999542236328,8.90999984741211,8.569999694824219,8.75,836700
2021-12-29,8.880000114440918,8.880000114440918,8.520000457763672,8.729999542236328,842800
2021-12-30,8.670000076293945,9.359999656677246,8.640999794006348,8.930000305175781,991700
2021-12-31,8.90999984741211,9.354999542236328,8.90999984741211,9.15999984741211,779300
2022-01-03,9.380000114440918,9.670000076293945,9.15999984741211,9.449999809265137,730100
2022-01-04,9.449999809265137,9.539999961853027,8.920000076293945,9.069999694824219,703400
2022-01-05,9.010000228881836,9.260000228881836,8.609999656677246,8.6899995803833,661900
2022-01-06,8.789999961853027,8.890000343322754,8.40999984741211,8.670000076293945,521100
2022-01-07,8.65999984741211,8.859999656677246,8.260000228881836,8.279999732971191,436900
2022-01-10,8.220000267028809,8.270000457763672,7.763999938964844,8.170000076293945,655500
2022-01-11,8.100000381469727,8.274999618530273,7.949999809265137,8.079999923706055,359200
2022-01-12,8.180000305175781,8.279999732971191,7.800000190734863,7.809999942779541,569400
2022-01-13,7.889999866485596,8.050000190734863,7.349999904632568,7.389999866485596,550800
2022-01-14,7.400000095367432,7.940000057220459,7.369999885559082,7.840000152587891,766500
2022-01-18,7.809999942779541,7.809999942779541,7.340000152587891,7.380000114440918,760900
2022-01-19,7.420000076293945,7.650000095367432,7.099999904632568,7.190000057220459,511200
2022-01-20,7.289999961853027,7.414999961853027,6.880000114440918,6.960000038146973,689400
2022-01-21,6.949999809265137,7.300000190734863,6.900000095367432,6.989999771118164,840900
2022-01-24,6.78000020980835,7.050000190734863,6.349999904632568,7.050000190734863,981700
2022-01-25,6.860000133514404,7.320000171661377,6.71999979019165,7.239999771118164,976700
2022-01-26,7.239999771118164,7.760000228881836,7.019999980926514,7.099999904632568,680000
2022-01-27,7.199999809265137,7.275000095367432,6.53000020980835,6.53000020980835,620300
2022-01-28,6.559999942779541,7.260000228881836,6.480000019073486,7.199999809265137,988000
2022-01-31,7.409999847412109,8.100000381469727,7.409999847412109,8.069999694824219,1156400
2022-02-01,8.020000457763672,8.260000228881836,7.869999885559082,7.980000019073486,816200
2022-02-02,8.020000457763672,8.039999961853027,7.460000038146973,7.53000020980835,759600
2022-02-03,7.53000020980835,7.686999797821045,7.320000171661377,7.46999979019165,712100
2022-02-04,7.449999809265137,7.840000152587891,7.329999923706055,7.659999847412109,515600
2022-02-07,7.639999866485596,8.029999732971191,7.619999885559082,7.920000076293945,593000
2022-02-08,7.869999885559082,7.980000019073486,7.650000095367432,7.869999885559082,548500
2022-02-09,7.989999771118164,8.343000411987305,7.910999774932861,8.239999771118164,791400
2022-02-10,8.010000228881836,8.520000457763672,7.619999885559082,7.78000020980835,907500
2022-02-11,7.849999904632568,8.085000038146973,7.630000114440918,7.679999828338623,461400
2022-02-14,7.659999847412109,7.690000057220459,7.349999904632568,7.489999771118164,458000
2022-02-15,7.679999828338623,7.96999979019165,7.46999979019165,7.940000057220459,704100
2022-02-16,7.849999904632568,8.020000457763672,7.690000057220459,7.920000076293945,508100
2022-02-17,7.760000228881836,7.849999904632568,7.190000057220459,7.5,727500
2022-02-18,7.5,7.539999961853027,6.989999771118164,7.059999942779541,802500
2022-02-22,6.989999771118164,7.389999866485596,6.880000114440918,7.21999979019165,658700
2022-02-23,7.300000190734863,7.449999809265137,6.929999828338623,6.989999771118164,697100
2022-02-24,6.840000152587891,7.659999847412109,6.619999885559082,7.650000095367432,1090800
2022-02-25,7.699999809265137,7.739999771118164,7.239999771118164,7.610000133514404,650700
2022-02-28,7.559999942779541,7.699999809265137,7.269999980926514,7.409999847412109,700300
2022-03-01,7.389999866485596,7.639999866485596,7.09499979019165,7.289999961853027,443600
2022-03-02,7.489999771118164,7.590000152587891,7.28000020980835,7.329999923706055,500000
2022-03-03,7.340000152587891,7.340000152587891,6.989999771118164,7.039999961853027,668600
2022-03-04,6.980000019073486,7.329999923706055,6.929999828338623,6.929999828338623,780100
2022-03-07,6.989999771118164,7.360000133514404,6.974999904632568,7.090000152587891,704400
2022-03-08,7.079999923706055,7.53000020980835,7.010000228881836,7.179999828338623,686400
2022-03-09,7.369999885559082,7.559999942779541,7.329999923706055,7.5,799600
2022-03-10,7.429999828338623,7.539999961853027,7.111999988555908,7.480000019073486,627100
2022-03-11,7.519999980926514,7.650000095367432,6.889999866485596,6.960000038146973,879000
2022-03-14,6.949999809265137,7.078000068664551,6.389999866485596,6.429999828338623,1717900
2022-03-15,6.5,6.650000095367432,5.78000020980835,5.900000095367432,1517600
2022-03-16,6.010000228881836,6.579999923706055,5.789999961853027,6.570000171661377,1564700
2022-03-17,6.550000190734863,7.130000114440918,6.46999979019165,7.050000190734863,1726400
2022-03-18,6.929999828338623,7.449999809265137,6.889999866485596,7.210000038146973,7514000
2022-03-21,7.179999828338623,7.239999771118164,6.699999809265137,6.840000152587891,1022000
2022-03-22,6.840000152587891,7.054999828338623,6.690000057220459,6.989999771118164,626000
2022-03-23,6.989999771118164,7.099999904632568,6.710000038146973,6.869999885559082,562000
2022-03-24,6.96999979019165,6.978000164031982,6.739999771118164,6.78000020980835,550500
2022-03-25,6.78000020980835,6.800000190734863,6.335000038146973,6.389999866485596,565800
2022-03-28,6.380000114440918,6.5,6.110000133514404,6.210000038146973,846900
2022-03-29,6.289999961853027,6.489999771118164,6.260000228881836,6.329999923706055,569400
2022-03-30,6.300000190734863,6.460000038146973,5.960000038146973,6.050000190734863,513600
2022-03-31,6.050000190734863,6.28000020980835,5.949999809265137,6.090000152587891,514400
2022-04-01,6.090000152587891,6.382999897003174,6.090000152587891,6.21999979019165,600700
2022-04-04,6.25,6.440000057220459,6.090000152587891,6.329999923706055,369800
2022-04-05,6.309999942779541,6.409999847412109,5.809999942779541,5.849999904632568,696800
2022-04-06,5.820000171661377,6.110000133514404,5.619999885559082,5.960000038146973,866300
2022-04-07,5.920000076293945,6.130000114440918,5.889999866485596,5.909999847412109,381700
2022-04-08,5.900000095367432,5.929999828338623,5.630000114440918,5.679999828338623,452900
2022-04-11,5.630000114440918,6.050000190734863,5.53000020980835,5.739999771118164,1620000
2022-04-12,5.829999923706055,5.869999885559082,5.449999809265137,5.510000228881836,749400
2022-04-13,5.53000020980835,5.710000038146973,5.489999771118164,5.5,606300
2022-04-14,5.5,5.578999996185303,5.150000095367432,5.230000019073486,537600
2022-04-18,5.210000038146973,5.329999923706055,5.039999961853027,5.079999923706055,550800
2022-04-19,5.079999923706055,5.320000171661377,4.920000076293945,5.159999847412109,605900
2022-04-20,5.179999828338623,5.195000171661377,4.900000095367432,4.900000095367432,483700
2022-04-21,4.96999979019165,4.96999979019165,4.519999980926514,4.550000190734863,762900
2022-04-22,4.539999961853027,4.650000095367432,4.429999828338623,4.539999961853027,431500
2022-04-25,4.480000019073486,4.775000095367432,4.480000019073486,4.690000057220459,572100
2022-04-26,4.630000114440918,4.710000038146973,4.340000152587891,4.440000057220459,963800
2022-04-27,4.429999828338623,4.664999961853027,4.389999866485596,4.519999980926514,444400
2022-04-28,4.550000190734863,4.699999809265137,4.458000183105469,4.590000152587891,587200
2022-04-29,4.550000190734863,4.699999809265137,4.508999824523926,4.519999980926514,636700
2022-05-02,4.489999771118164,4.900000095367432,4.449999809265137,4.71999979019165,943500
