,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0,4.653319560373973,-0.3373156484013201,0.818853973083028,0.8084859815743977,4.6473758115422905,0.2424865689981123,3.9273422089452255,-3.4007473211253854,1.9877242790207155,0.4671952826815641
1,4.62751201098953,0.9978078567174937,2.7141924020379276,1.8360841940204107,4.43306248799282,1.5018494887946023,2.7134743250349933,-2.4620493345301084,1.5592833108381907,-0.9934832780990842
2,4.681056072510059,0.7602465506582619,2.4811797745780386,1.9478960896061543,4.356637530454607,1.827514620837892,2.5294568822561163,-2.0957247319208734,1.3674927840819948,-1.3059649199407655
3,4.736121997567995,0.43443927431393736,2.154694718654134,2.028892254862179,4.284048655989901,2.1106767770426624,2.3866103356814308,-1.7573614337826107,1.1773744015744574,-1.5828078074454617
4,4.792421608342327,0.039625267958481446,1.7486885417285805,2.0721570848753936,4.2165610685052775,2.3298257896764563,2.2882841758462833,-1.4597152260080166,1.0031933751867332,-1.800008233294546
5,4.846648007217449,-0.4024596069877508,1.28628562791768,2.075012601267849,4.160011799337135,2.4722218523981887,2.23891238388659,-1.2220575617723266,0.8536523592812507,-1.9392824107458049
6,4.988477055613271,-1.169605498203539,0.5307548892454577,2.1689563753953793,4.176536643151703,3.0502149903606663,1.9776094604881223,-0.48664789334010145,0.27722825057086986,-0.5008131803579733
7,5.042800714900949,-1.6047881483844129,0.05798291829717749,2.086396076908745,4.14733298497253,2.983563782002494,2.0358128121561974,-0.43490581354571206,0.22945329547692248,-0.5417292326045476
8,5.046623922407423,-1.9155610053034493,-0.31234480939714937,1.9338695316141734,4.124137113685812,2.677140147591698,2.225512100461907,-0.659458021589833,0.35138981197420344,-0.9584425512193264
9,5.062971766350151,-2.1931405729883306,-0.6410876158621934,1.7633205415459166,4.1217286552968755,2.3110452507110417,2.419423877313717,-0.9146681177029348,0.49883769082590385,-1.1510875373602472
10,5.070230014656176,-2.443606992651859,-0.9338555061364356,1.6003299754614984,4.149926634204353,1.9679935584650499,2.6099299993528304,-1.1717173303256547,0.6056902469485016,-1.0520088029061119
