,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0,-0.44698331154542903,-4.840819891924915,-1.0544816546232438,1.8675958807924955,4.966877658607048,3.0612463415316373,-2.904156683424877,-3.3670735207209055,0.7209450353233893,-0.20538984707963015
1,-1.2799492423319254,-4.03553810305473,-0.7658210300981483,3.052236622550907,4.743971822932326,2.955800631806723,-2.694948467922074,-3.1644549480559157,0.8290401366851596,0.039953448568834815
2,-1.2938293241520917,-4.034179242423337,-0.7115503323631064,3.057173601275574,4.658946879743038,2.909038821478966,-2.558863821632555,-3.24358283582451,0.7232493345284456,-0.03490596533461379
3,-1.2715614186492055,-4.075335111272527,-0.6709857629783604,3.0042320578584194,4.579685659131173,2.8605717600563425,-2.4183010108822325,-3.3154799176340912,0.6210105412947338,-0.13662276343024604
4,-1.212738302220548,-4.160978903458204,-0.6457074293485006,2.8934270634586006,4.511478110339494,2.8105811524793465,-2.2652608037547752,-3.376234705899295,0.5345575824761845,-0.2691310967648336
5,-1.83069291491627,-3.9854836511698615,-0.19570110185133108,3.630442896158057,3.757238916177342,2.504350395315933,-1.0838132438545525,-3.6401859762639264,0.0018651736351858786,-0.8022451425944724
6,-1.6253245025832503,-4.3695255762597345,0.03021745512431959,3.2189354685821527,3.475368769553757,2.3700730550762916,-0.279491092994714,-4.036740661791658,-0.1966954526641833,-1.3018132315133106
7,-1.0177462157306594,-5.12826104642445,0.29858683705401506,2.4793988076905387,3.1389990743200724,2.0055888412681373,0.1615319474450277,-4.196393738751694,-0.28327130088241625,-1.3512145285475743
8,-0.335176726767738,-5.712694546410381,0.3486790051506192,1.719638227400131,3.023914500234498,1.722963790287054,-0.25338360731122117,-3.9580630600666056,-0.35281217312749547,-1.3350912124721352
9,0.3405009386983792,-6.263488924805401,0.33753185417452297,0.9706458571172436,2.9439430839376004,1.4268442219892579,-0.6384109215530723,-3.782836014145335,-0.32626715987053495,-1.3523648807763047
10,0.9774473293727822,-6.714811286991687,0.23659990837035838,0.26922360495844233,2.9410680511682363,1.1649319438042405,-1.1249159273755833,-3.566466239639928,-0.20739491733761614,-1.203065243948609
11,1.541615495756233,-7.065557015225322,0.07695347322148652,-0.33374905553333334,2.9837029990085524,0.9288009049469724,-1.5608564956529314,-3.3956614450228484,0.002929814297928352,-0.9586700942539942
12,1.9950210523422043,-7.488506595944227,0.060414296197654385,-0.8168689294494347,2.9195298049301677,0.6414357301101761,-1.0520491304928439,-3.635616314309418,0.3283849815151596,-0.9838491406630799
13,2.3967999047536312,-7.272032785109712,-0.46273565424284857,-1.0897795889610784,3.382712057675147,0.6840617551710767,-2.9347572933746737,-2.799144838071767,0.4744761423618824,-0.6443503208670005
14,2.485887483464366,-7.270271452992156,-0.7001710936572744,-1.1777889883097596,3.615649878825364,0.7059557978144672,-3.5579486553063706,-2.5518235907031928,0.5955357658061876,-0.3856102393201037
15,2.4875598085373825,-7.265501972613423,-0.7158357653225398,-1.1744948925401881,3.657376848193557,0.7164621855155952,-3.6868665038893993,-2.488541886856603,0.6520605757804401,-0.32920219421544644
16,1.6636384341121497,-6.324151146096672,-1.4740316633642063,0.5495509184523785,4.5846662784404,1.4636583728889752,-4.419639694231713,-2.2152256167436404,1.7178318633395737,1.0932429499176364
17,0.06832169928832704,-4.883422182657575,-1.0894354170704388,2.870731154511081,4.295083804603082,1.2323330569727222,-3.8443789986958565,-2.026327367652199,1.8536391692942504,1.4819207373740526
18,0.02438958900482748,-4.881861292030352,-0.9493376766431078,2.846331403193582,4.136361516600573,1.2078648304008788,-3.643108205529269,-2.0691108992208305,1.7356456536257525,1.3621859499887556
19,0.02145865791103656,-4.911932087996303,-0.7972250619613664,2.7737155269611233,3.9707635774187233,1.1837784507890827,-3.4444296168848205,-2.1246416441511706,1.6132534784408554,1.2227471730248058
20,-2.528464959660828,-3.0030143764842485,-1.222618853616652,4.671398646260825,4.222436571202462,2.7043033476196534,-1.588503397318405,-3.5104925752268903,0.1261089135275273,-0.8665585904201223
21,-2.120771560632059,-3.6302240489230657,-0.8761983650429467,4.137314317543647,3.8666331680245603,2.425546960369334,-1.1976097950652418,-3.611643274332586,-0.11800439518169281,-1.0937179504273944
22,-1.619532604651215,-4.552903685308912,-0.36682421392789116,3.4756966725031635,3.299812403079977,1.9684442823552646,0.23702159032396478,-4.242939081399645,-0.18318415611468625,-1.4014072154160544
23,-0.9849531727332537,-5.244690302328571,-0.14272250998137131,2.759420090224134,3.048780803010097,1.6595360129918002,0.2683661580092051,-4.227593145554921,-0.3490901926081638,-1.5899669151631253
24,-0.32071048681228165,-5.830765692051345,-0.09972554010168466,1.989924748433206,2.919179698788261,1.374181033187465,-0.17133605191888854,-4.018293783425078,-0.3881215621297648,-1.4769542237979343
25,0.3541410441008868,-6.359102924114,-0.13909242141251202,1.2277138233068414,2.857449809878016,1.0954056012418425,-0.6706315558745203,-3.780336262358289,-0.33475336109621356,-1.2895466729378036
26,0.9660179900005436,-6.891779460147001,-0.16696018378983976,0.5092039727294473,2.7738641854886903,0.7918633531110296,-0.8168274041272579,-3.757133204477294,-0.20134434772418286,-1.2485722727508128
27,1.5305010116371642,-7.208828645593434,-0.3542349283934638,-0.09364267992954893,2.857648352128896,0.5834789993563877,-1.4727871694568464,-3.5056876867033853,-0.04379883286431488,-1.104932761720629
28,1.940717397321651,-7.525445367131716,-0.49905611029614916,-0.6026639600081609,2.852216666386608,0.33918183988189493,-1.4729854242354892,-3.5823701120104463,0.31671958767444824,-0.7816155202876749
29,2.467653385180431,-7.851214481547002,-0.43634694245734124,-0.759349912471861,2.812491294837789,0.05580739398945933,-1.0480392673033927,-4.096503138348802,0.49455615775585654,-1.592352728403039
30,2.450077128579723,-7.382545302897722,-1.1617048539195356,-0.9490640135509292,3.490253327183036,0.3836042446586238,-3.6818363398831613,-2.6533928794214594,0.5224748242950342,-0.42733986146467623
31,1.2772732246001728,-6.194736177584476,-1.8659299078764795,1.3314355501185648,4.000257448496656,0.20170398851134172,-3.7935873878486994,-2.5076534631654415,1.1828140258039606,0.501558290538586
32,-0.08480120056157857,-4.771253925610999,-1.4349990398878696,3.2900268775612758,3.7422689827490823,0.06405437100160638,-3.244505125486849,-2.379987637164049,1.3697957885147067,1.016255207887249
33,0.008947244894847379,-4.914198025891532,-1.26579787559841,3.0549702689596736,3.514652715431022,-0.006862679483956918,-2.9357931481711024,-2.5103422021098214,1.1390475662032555,0.7511924865154956
34,0.1755216930414261,-5.14262772815295,-1.1009528265483366,2.7286410751746653,3.287323620706954,-0.0865851110077576,-2.584143757305424,-2.7003886778566115,0.9071220721900759,0.43809023271173275
35,-1.6923335192272433,-4.030969942624462,-1.462708045626144,4.19516686722984,3.0892534835294923,0.375618965144632,-0.1762794047554212,-4.15416227431299,-0.3289200161589779,-1.4310029460470886
36,-1.0881648407301552,-4.791499234577153,-1.2021730547452831,3.4396940058780303,2.7652120108635745,0.014973901578485629,0.21028366174405824,-4.289864832801575,-0.4039804088380404,-1.4672964333113572
