timestamp,close,high,low,trade_count,open,volume,vwap,year,month,day,hour,CELH_close,CELH_high,CELH_low,CELH_trade_count,CELH_open,CELH_volume,CELH_vwap,CELH_year,CELH_month,CELH_day,CELH_hour,KO_close,KO_high,KO_low,KO_trade_count,KO_open,KO_volume,KO_vwap,KO_year,KO_month,KO_day,KO_hour,SPY_close,SPY_high,SPY_low,SPY_trade_count,SPY_open,SPY_volume,SPY_vwap,SPY_year,SPY_month,SPY_day,SPY_hour,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,time_embedding_0,time_embedding_1,time_embedding_2,time_embedding_3,time_embedding_4,time_embedding_5,time_embedding_6,time_embedding_7,CELH_hour_sin,CELH_hour_cos,CELH_day_sin,CELH_day_cos,CELH_month_sin,CELH_month_cos,CELH_time_embedding_0,CELH_time_embedding_1,CELH_time_embedding_2,CELH_time_embedding_3,CELH_time_embedding_4,CELH_time_embedding_5,CELH_time_embedding_6,CELH_time_embedding_7,KO_hour_sin,KO_hour_cos,KO_day_sin,KO_day_cos,KO_month_sin,KO_month_cos,KO_time_embedding_0,KO_time_embedding_1,KO_time_embedding_2,KO_time_embedding_3,KO_time_embedding_4,KO_time_embedding_5,KO_time_embedding_6,KO_time_embedding_7,SPY_hour_sin,SPY_hour_cos,SPY_day_sin,SPY_day_cos,SPY_month_sin,SPY_month_cos,SPY_time_embedding_0,SPY_time_embedding_1,SPY_time_embedding_2,SPY_time_embedding_3,SPY_time_embedding_4,SPY_time_embedding_5,SPY_time_embedding_6,SPY_time_embedding_7
2020-01-17 05:00:00+00:00,5.24,5.3,5.07,4041,5.1,718088,5.183043,2020,1,17,5,5.24,5.3,5.07,4041,5.1,718088,5.183043,2020,1,17,5,56.94,57.15,56.8,52395,56.87,16921228,56.938456,2020,1,17,5,332.01,332.18,330.7897,258649,331.7,107448658,331.717622,2020,1,17,5,0.9659258262890683,0.25881904510252074,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.091827966,0.6067177,-0.63977206,-0.2415247,0.97755516,-0.13395055,0.15530539,0.5882293,0.9659258262890683,0.25881904510252074,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,-0.03742083,0.59296465,0.11557705,-0.196426,0.6337416,0.5528258,-0.45796752,0.72222775,0.9659258262890683,0.25881904510252074,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,-0.35207087,0.030793924,0.048815124,0.5959334,0.60608566,0.5436011,-0.22278081,-0.4286978,0.9659258262890683,0.25881904510252074,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,-0.11845612,0.4616836,-0.3666268,-0.7346146,0.80905765,-0.4621409,0.50035256,-0.1584189
2020-01-21 05:00:00+00:00,5.74,5.76,5.25,6459,5.29,1149888,5.565552,2020,1,21,5,5.74,5.76,5.25,6459,5.29,1149888,5.565552,2020,1,21,5,57.17,57.245,56.5745,54028,56.85,15021168,57.066278,2020,1,21,5,331.29,332.18,330.82,280061,330.9,80196677,331.392069,2020,1,21,5,0.9659258262890683,0.25881904510252074,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,0.8660254037844387,0.08485936,0.67592347,-0.4473921,-0.23160878,0.990369,-0.047418777,0.35018736,0.667712,0.9659258262890683,0.25881904510252074,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,0.8660254037844387,-0.11538003,0.5130444,-0.011225856,-0.21908064,0.4743228,0.51231575,-0.26040575,0.6778894,0.9659258262890683,0.25881904510252074,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,0.8660254037844387,-0.31025028,0.19638859,-0.08201148,0.5518dfs_emb.keys()3506,0.77125853,0.478947,-0.1379791,-0.31448314,0.9659258262890683,0.25881904510252074,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,0.8660254037844387,0.07600765,0.56785476,-0.42434165,-0.7499942,0.9111762,-0.2934969,0.6366656,-0.15214553
2020-01-22 05:00:00+00:00,5.765,6.1,5.66,6503,5.76,1275760,5.869609,2020,1,22,5,5.765,6.1,5.66,6503,5.76,1275760,5.869609,2020,1,22,5,57.61,57.64,57.1799,54191,57.25,14791759,57.513342,2020,1,22,5,331.35,332.95,331.17,223504,332.24,49824372,332.04787,2020,1,22,5,0.9659258262890683,0.25881904510252074,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,0.8660254037844387,0.05449753,0.6839061,-0.38920966,-0.18054293,0.98532057,-0.062122077,0.38312194,0.660569,0.9659258262890683,0.25881904510252074,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,0.8660254037844387,-0.0952351,0.49983937,-0.070267424,-0.19596043,0.42723322,0.48437357,-0.2085677,0.63440776,0.9659258262890683,0.25881904510252074,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,0.8660254037844387,-0.26936036,0.22297527,-0.087314084,0.5168677,0.80056447,0.43251276,-0.101344034,-0.25083086,0.9659258262890683,0.25881904510252074,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,0.8660254037844387,0.10182751,0.5558305,-0.3895859,-0.75638556,0.9284387,-0.26145035,0.64119095,-0.1812321
2020-01-23 05:00:00+00:00,6.0,6.08,5.56,4772,5.77,698768,5.82166,2020,1,23,5,6.0,6.08,5.56,4772,5.77,698768,5.82166,2020,1,23,5,57.83,57.845,57.24,61418,57.38,14593156,57.658242,2020,1,23,5,331.8,332.1682,329.41,275920,330.63,52680351,330.828233,2020,1,23,5,0.9659258262890683,0.25881904510252074,-0.9987165071710528,-0.05064916883871355,0.49999999999999994,0.8660254037844387,0.014415972,0.687548,-0.3318705,-0.11233378,0.97519577,-0.09104931,0.40704247,0.6425875,0.9659258262890683,0.25881904510252074,-0.9987165071710528,-0.05064916883871355,0.49999999999999994,0.8660254037844387,-0.059831478,0.49085805,-0.13570765,-0.16232738,0.3811695,0.45063746,-0.16041881,0.5781678,0.9659258262890683,0.25881904510252074,-0.9987165071710528,-0.05064916883871355,0.49999999999999994,0.8660254037844387,-0.21832398,0.24120326,-0.08054769,0.47361067,0.82343787,0.37579554,-0.061127186,-0.1766236,0.9659258262890683,0.25881904510252074,-0.9987165071710528,-0.05064916883871355,0.49999999999999994,0.8660254037844387,0.11580768,0.5283503,-0.33576688,-0.7632758,0.9417037,-0.2368999,0.6336511,-0.22067885
2020-01-24 05:00:00+00:00,6.07,6.37,6.01,3777,6.08,1114896,6.194662,2020,1,24,5,6.07,6.37,6.01,3777,6.08,1114896,6.194662,2020,1,24,5,57.68,57.87,57.46,53700,57.85,10100261,57.654392,2020,1,24,5,328.76,332.53,327.36,455588,332.44,88497842,329.462719,2020,1,24,5,0.9659258262890683,0.25881904510252074,-0.9884683243281114,0.15142777750457667,0.49999999999999994,0.8660254037844387,-0.033714283,0.68676037,-0.27818263,-0.029649159,0.95775676,-0.13289505,0.42125198,0.61389357,0.9659258262890683,0.25881904510252074,-0.9884683243281114,0.15142777750457667,0.49999999999999994,0.8660254037844387,-0.010554088,0.48654813,-0.2044865,-0.11942236,0.33833623,0.41226473,-0.11818564,0.5102731,0.9659258262890683,0.25881904510252074,-0.9884683243281114,0.15142777750457667,0.49999999999999994,0.8660254037844387,-0.1590366,0.2504318,-0.061970763,0.4234008,0.83975494,0.31069657,-0.019012632,-0.09492941,0.9659258262890683,0.25881904510252074,-0.9884683243281114,0.15142777750457667,0.49999999999999994,0.8660254037844387,0.11742506,0.48566216,-0.26413926,-0.77036625,0.95117134,-0.22102764,0.61407274,-0.26856583
2020-01-27 05:00:00+00:00,5.97,6.11,5.8755,2874,6.0,400926,5.977953,2020,1,27,5,5.97,6.11,5.8755,2874,6.0,400926,5.977953,2020,1,27,5,57.48,57.85,57.13,78039,57.21,16378898,57.573738,2020,1,27,5,323.51,325.12,322.66,480424,323.03,86318745,324.052019,2020,1,27,5,0.9659258262890683,0.25881904510252074,-0.72479278722912,0.6889669190756865,0.49999999999999994,0.8660254037844387,-0.20400757,0.65856755,-0.16410798,0.26369843,0.84317255,-0.31338122,0.40316227,0.46943104,0.9659258262890683,0.25881904510252074,-0.72479278722912,0.6889669190756865,0.49999999999999994,0.8660254037844387,0.19640467,0.5025834,-0.39927906,0.0460463,0.24893895,0.28495228,-0.044295833,0.26256076,0.9659258262890683,0.25881904510252074,-0.72479278722912,0.6889669190756865,0.49999999999999994,0.8660254037844387,0.042226482,0.22256207,0.054998558,0.2513145,0.8501863,0.09313768,0.10085931,0.15645956,0.9659258262890683,0.25881904510252074,-0.72479278722912,0.6889669190756865,0.49999999999999994,0.8660254037844387,0.049823906,0.27705836,0.028558737,-0.7899597,0.95979196,-0.23079912,0.48603922,-0.43787733
2020-01-28 05:00:00+00:00,5.75,6.1899,5.64,3157,6.0,544826,5.846238,2020,1,28,5,5.75,6.1899,5.64,3157,6.0,544826,5.846238,2020,1,28,5,57.01,57.75,56.97,73186,57.47,17006602,57.183698,2020,1,28,5,326.88,327.85,323.6038,328818,325.06,65847396,326.698203,2020,1,28,5,0.9659258262890683,0.25881904510252074,-0.5712682150947924,0.8207634412072763,0.49999999999999994,0.8660254037844387,-0.26092106,0.6414046,-0.14799215,0.35984513,0.7834962,-0.38188136,0.37743586,0.40638304,0.9659258262890683,0.25881904510252074,-0.5712682150947924,0.8207634412072763,0.49999999999999994,0.8660254037844387,0.27416408,0.5166932,-0.4512074,0.10548777,0.23710369,0.24453215,-0.040894337,0.17810515,0.9659258262890683,0.25881904510252074,-0.5712682150947924,0.8207634412072763,0.49999999999999994,0.8660254037844387,0.107087865,0.19583078,0.108878836,0.19520465,0.8409665,0.024306765,0.13304548,0.22919807,0.9659258262890683,0.25881904510252074,-0.5712682150947924,0.8207634412072763,0.49999999999999994,0.8660254037844387,0.0060721384,0.18851867,0.13679619,-0.7950891,0.95659316,-0.2526662,0.4233732,-0.49381456
2020-01-29 05:00:00+00:00,5.59,5.73,5.41,2699,5.73,511751,5.549648,2020,1,29,5,5.59,5.73,5.41,2699,5.73,511751,5.549648,2020,1,29,5,57.01,57.2571,56.66,69974,57.0,14611164,57.012646,2020,1,29,5,326.62,328.63,326.4,303787,328.38,54998042,327.443987,2020,1,29,5,0.9659258262890683,0.25881904510252074,-0.3943558551133187,0.9189578116202306,0.49999999999999994,0.8660254037844387,-0.3137446,0.62112963,-0.14458501,0.4471902,0.7165428,-0.4490501,0.3428705,0.33969688,0.9659258262890683,0.25881904510252074,-0.3943558551133187,0.9189578116202306,0.49999999999999994,0.8660254037844387,0.35014933,0.53419745,-0.49333763,0.16273019,0.23561256,0.2082345,-0.048746035,0.09996848,0.9659258262890683,0.25881904510252074,-0.3943558551133187,0.9189578116202306,0.49999999999999994,0.8660254037844387,0.16592366,0.16173829,0.16645202,0.14415807,0.8252709,-0.037175313,0.15900484,0.29089755,0.9659258262890683,0.25881904510252074,-0.3943558551133187,0.9189578116202306,0.49999999999999994,0.8660254037844387,-0.045616396,0.0966194,0.2411967,-0.79918313,0.9501867,-0.2824531,0.3538736,-0.54533875
2020-01-30 05:00:00+00:00,5.57,5.67,5.4601,1133,5.56,151499,5.546577,2020,1,30,5,5.57,5.67,5.4601,1133,5.56,151499,5.546577,2020,1,30,5,58.86,58.98,57.76,106615,57.93,22209361,58.620379,2020,1,30,5,327.62,327.91,323.54,460067,324.36,77185315,325.497956,2020,1,30,5,0.9659258262890683,0.25881904510252074,-0.20129852008866114,0.9795299412524943,0.49999999999999994,0.8660254037844387,-0.36037108,0.5984388,-0.15404624,0.52226293,0.64650387,-0.51185256,0.30060056,0.27241057,0.9659258262890683,0.25881904510252074,-0.20129852008866114,0.9795299412524943,0.49999999999999994,0.8660254037844387,0.42090684,0.55425215,-0.5245511,0.2153161,0.24453837,0.17773022,-0.06751602,0.03212662,0.9659258262890683,0.25881904510252074,-0.20129852008866114,0.9795299412524943,0.49999999999999994,0.8660254037844387,0.2162872,0.12160067,0.22510634,0.10057656,0.8030196,-0.08857263,0.17773171,0.3393461,0.9659258262890683,0.25881904510252074,-0.20129852008866114,0.9795299412524943,0.49999999999999994,0.8660254037844387,-0.10296909,0.005884293,0.3366194,-0.80210215,0.9402616,-0.31872088,0.28045994,-0.59054434
2020-01-31 05:00:00+00:00,5.4,5.55,5.23,2185,5.51,408009,5.346469,2020,1,31,5,5.4,5.55,5.23,2185,5.51,408009,5.346469,2020,1,31,5,58.4,59.075,58.145,91037,58.97,20641949,58.523314,2020,1,31,5,321.75,327.17,320.73,653950,327.0,116500962,322.929426,2020,1,31,5,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,-0.39910704,0.57418054,-0.17593113,0.5828477,0.5783255,-0.56778455,0.25215608,0.20777035,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.4835645,0.5759156,-0.5441942,0.2611052,0.2634446,0.15441944,-0.09639224,-0.022164496,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.25624865,0.07703966,0.2822238,0.06646936,0.7743115,-0.12774703,0.18852367,0.37308717,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,-0.16339606,-0.07920065,0.4189794,-0.8037498,0.92650473,-0.35971826,0.20652978,-0.6280475
