timestamp,close,high,low,trade_count,open,volume,vwap,year,month,day,hour,UPST_close,UPST_high,UPST_low,UPST_trade_count,UPST_open,UPST_volume,UPST_vwap,UPST_year,UPST_month,UPST_day,UPST_hour,JPM_close,JPM_high,JPM_low,JPM_trade_count,JPM_open,JPM_volume,JPM_vwap,JPM_year,JPM_month,JPM_day,JPM_hour,KRE_close,KRE_high,KRE_low,KRE_trade_count,KRE_open,KRE_volume,KRE_vwap,KRE_year,KRE_month,KRE_day,KRE_hour,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,time_embedding_0,time_embedding_1,time_embedding_2,time_embedding_3,time_embedding_4,time_embedding_5,time_embedding_6,time_embedding_7,UPST_hour_sin,UPST_hour_cos,UPST_day_sin,UPST_day_cos,UPST_month_sin,UPST_month_cos,UPST_time_embedding_0,UPST_time_embedding_1,UPST_time_embedding_2,UPST_time_embedding_3,UPST_time_embedding_4,UPST_time_embedding_5,UPST_time_embedding_6,UPST_time_embedding_7,JPM_hour_sin,JPM_hour_cos,JPM_day_sin,JPM_day_cos,JPM_month_sin,JPM_month_cos,JPM_time_embedding_0,JPM_time_embedding_1,JPM_time_embedding_2,JPM_time_embedding_3,JPM_time_embedding_4,JPM_time_embedding_5,JPM_time_embedding_6,JPM_time_embedding_7,KRE_hour_sin,KRE_hour_cos,KRE_day_sin,KRE_day_cos,KRE_month_sin,KRE_month_cos,KRE_time_embedding_0,KRE_time_embedding_1,KRE_time_embedding_2,KRE_time_embedding_3,KRE_time_embedding_4,KRE_time_embedding_5,KRE_time_embedding_6,KRE_time_embedding_7
2020-01-16 05:00:00+00:00,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,137.25,137.9,136.84,82146,137.5778,11904435,137.313805,2020,1,16,5,57.41,57.48,56.89,37960,56.9,7475145,57.291929,2020,1,16,5,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.8677794,0.045317158,0.03172942,-0.50307214,0.5498142,0.4340117,-0.48948696,0.19347185,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.19832858,-0.8102675,0.28532115,0.5834605,-0.23853764,0.10042106,0.15135732,-0.50946355,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,0.49999999999999994,0.8660254037844387,0.4083352,0.24584223,0.21188097,0.3123153,0.3077653,-0.3316374,-0.2869559,0.6238703,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,0.49999999999999994,0.8660254037844387,-0.38275152,-0.18053763,-0.32595712,0.69286895,-0.38771686,-0.40281296,0.84133774,-0.46127826
2020-01-17 05:00:00+00:00,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,138.2,138.285,137.32,74134,137.54,16417997,137.969722,2020,1,17,5,57.54,57.95,57.44,30220,57.91,8290490,57.628772,2020,1,17,5,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.8677794,0.045317158,0.03172942,-0.50307214,0.5498142,0.4340117,-0.48948696,0.19347185,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.19832858,-0.8102675,0.28532115,0.5834605,-0.23853764,0.10042106,0.15135732,-0.50946355,0.9659258262890683,0.25881904510252074,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.35512632,0.2859792,0.12154235,0.2623224,0.39253142,-0.25564858,-0.28529266,0.57890207,0.9659258262890683,0.25881904510252074,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,-0.37409824,-0.13510667,-0.29501554,0.7002349,-0.36672798,-0.33149672,0.85212696,-0.5127326
2020-01-21 05:00:00+00:00,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,136.84,138.07,136.69,65062,137.19,9627658,137.208823,2020,1,21,5,56.8,57.405,56.7901,28984,57.14,5196771,57.065796,2020,1,21,5,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.8677794,0.045317158,0.03172942,-0.50307214,0.5498142,0.4340117,-0.48948696,0.19347185,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.19832858,-0.8102675,0.28532115,0.5834605,-0.23853764,0.10042106,0.15135732,-0.50946355,0.9659258262890683,0.25881904510252074,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,0.8660254037844387,0.14836131,0.32785714,-0.26656,0.04302246,0.6999122,0.12446243,-0.29709592,0.3290077,0.9659258262890683,0.25881904510252074,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,0.8660254037844387,-0.22182931,0.0044906065,-0.12592009,0.63814926,-0.27914965,-0.06929351,0.80116993,-0.5483894
2020-01-22 05:00:00+00:00,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,136.68,137.4,136.38,54362,137.25,8723983,136.75091,2020,1,22,5,56.85,57.03,56.65,23193,56.88,4273217,56.837454,2020,1,22,5,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.8677794,0.045317158,0.03172942,-0.50307214,0.5498142,0.4340117,-0.48948696,0.19347185,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.19832858,-0.8102675,0.28532115,0.5834605,-0.23853764,0.10042106,0.15135732,-0.50946355,0.9659258262890683,0.25881904510252074,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,0.8660254037844387,0.11020244,0.30709258,-0.34653258,-0.0045307423,0.75231606,0.21551628,-0.30403042,0.2618996,0.9659258262890683,0.25881904510252074,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,0.8660254037844387,-0.16068062,0.021287898,-0.08101173,0.60064423,-0.2609822,-0.025574608,0.7631903,-0.5144634
2020-01-23 05:00:00+00:00,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,136.54,136.7447,134.72,66960,135.71,10564542,135.894775,2020,1,23,5,56.94,57.04,56.065,29965,56.64,5579578,56.609662,2020,1,23,5,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.8677794,0.045317158,0.03172942,-0.50307214,0.5498142,0.4340117,-0.48948696,0.19347185,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.19832858,-0.8102675,0.28532115,0.5834605,-0.23853764,0.10042106,0.15135732,-0.50946355,0.9659258262890683,0.25881904510252074,-0.9987165071710528,-0.05064916883871355,0.49999999999999994,0.8660254037844387,0.08146918,0.27449286,-0.41232687,-0.04469479,0.79219776,0.29599634,-0.31206554,0.19936022,0.9659258262890683,0.25881904510252074,-0.9987165071710528,-0.05064916883871355,0.49999999999999994,0.8660254037844387,-0.09460356,0.028934218,-0.03891628,0.5555869,-0.24601346,0.0045973198,0.71456856,-0.4636787
2020-01-24 05:00:00+00:00,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,133.15,136.43,132.32,102373,136.37,17661724,133.666946,2020,1,24,5,55.92,57.0,55.365,45908,56.9,10144200,55.892744,2020,1,24,5,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.8677794,0.045317158,0.03172942,-0.50307214,0.5498142,0.4340117,-0.48948696,0.19347185,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.19832858,-0.8102675,0.28532115,0.5834605,-0.23853764,0.10042106,0.15135732,-0.50946355,0.9659258262890683,0.25881904510252074,-0.9884683243281114,0.15142777750457667,0.49999999999999994,0.8660254037844387,0.06344885,0.23109877,-0.46205726,-0.07578332,0.8198771,0.3627436,-0.32086408,0.14452162,0.9659258262890683,0.25881904510252074,-0.9884683243281114,0.15142777750457667,0.49999999999999994,0.8660254037844387,-0.026510142,0.027120402,-0.0014583911,0.50435895,-0.23490323,0.019938624,0.65600854,-0.39686993
2020-01-27 05:00:00+00:00,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,132.03,132.94,129.71,101136,130.27,14046802,131.949837,2020,1,27,5,54.95,55.43,54.6299,43097,54.77,8655311,55.08339,2020,1,27,5,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.8677794,0.045317158,0.03172942,-0.50307214,0.5498142,0.4340117,-0.48948696,0.19347185,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.19832858,-0.8102675,0.28532115,0.5834605,-0.23853764,0.10042106,0.15135732,-0.50946355,0.9659258262890683,0.25881904510252074,-0.72479278722912,0.6889669190756865,0.49999999999999994,0.8660254037844387,0.07902308,0.054031678,-0.50759476,-0.10430338,0.8359835,0.46378112,-0.3481254,0.050128303,0.9659258262890683,0.25881904510252074,-0.72479278722912,0.6889669190756865,0.49999999999999994,0.8660254037844387,0.15950376,-0.032447834,0.068640664,0.3348021,-0.22866236,-0.02613953,0.44243738,-0.123653635
2020-01-28 05:00:00+00:00,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,134.43,134.97,132.4784,84904,132.84,14520565,134.382379,2020,1,28,5,55.43,55.835,55.1,30361,55.4,5909107,55.475406,2020,1,28,5,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.8677794,0.045317158,0.03172942,-0.50307214,0.5498142,0.4340117,-0.48948696,0.19347185,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.19832858,-0.8102675,0.28532115,0.5834605,-0.23853764,0.10042106,0.15135732,-0.50946355,0.9659258262890683,0.25881904510252074,-0.5712682150947924,0.8207634412072763,0.49999999999999994,0.8660254037844387,0.10666843,-0.012358269,-0.48767987,-0.091008104,0.81974787,0.46224025,-0.35626137,0.046876203,0.9659258262890683,0.25881904510252074,-0.5712682150947924,0.8207634412072763,0.49999999999999994,0.8660254037844387,0.206424,-0.06759174,0.07473033,0.28166047,-0.23591958,-0.070050135,0.37003902,-0.021528488
2020-01-29 05:00:00+00:00,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,134.23,135.54,133.69,69451,134.81,10548966,134.649249,2020,1,29,5,54.75,55.78,54.71,27168,55.55,6406743,55.019821,2020,1,29,5,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.8677794,0.045317158,0.03172942,-0.50307214,0.5498142,0.4340117,-0.48948696,0.19347185,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.19832858,-0.8102675,0.28532115,0.5834605,-0.23853764,0.10042106,0.15135732,-0.50946355,0.9659258262890683,0.25881904510252074,-0.3943558551133187,0.9189578116202306,0.49999999999999994,0.8660254037844387,0.14389941,-0.077588454,-0.45037502,-0.06679202,0.79199827,0.4429132,-0.36335462,0.058510512,0.9659258262890683,0.25881904510252074,-0.3943558551133187,0.9189578116202306,0.49999999999999994,0.8660254037844387,0.24241625,-0.10813047,0.07148167,0.2346798,-0.24748152,-0.12551446,0.30372253,0.07777393
2020-01-30 05:00:00+00:00,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,29.47,30.01,22.61,74406.0,26.0,14789373.0,26.139508,2020.0,12.0,16.0,5.0,135.89,136.13,132.69,65716,132.69,10352609,134.923376,2020,1,30,5,55.3,55.33,54.07,32901,54.28,6195198,54.690333,2020,1,30,5,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.8677794,0.045317158,0.03172942,-0.50307214,0.5498142,0.4340117,-0.48948696,0.19347185,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0,-0.19832858,-0.8102675,0.28532115,0.5834605,-0.23853764,0.10042106,0.15135732,-0.50946355,0.9659258262890683,0.25881904510252074,-0.20129852008866114,0.9795299412524943,0.49999999999999994,0.8660254037844387,0.18901207,-0.13874307,-0.39621067,-0.032604937,0.7520428,0.4060451,-0.3691243,0.08452312,0.9659258262890683,0.25881904510252074,-0.20129852008866114,0.9795299412524943,0.49999999999999994,0.8660254037844387,0.26623616,-0.15228942,0.05902162,0.19620016,-0.26283708,-0.18991648,0.24724698,0.16928937
