timestamp,close,high,low,trade_count,open,volume,vwap,year,month,day,hour
2020-01-02 05:00:00+00:00,58.41,58.47,57.77,23803,58.46,3852502,58.115186,2020,1,2,5
2020-01-03 05:00:00+00:00,57.78,58.005,57.255,33215,57.61,6445263,57.700253,2020,1,3,5
2020-01-06 05:00:00+00:00,57.28,57.44,56.775,27118,57.36,5823716,57.209448,2020,1,6,5
2020-01-07 05:00:00+00:00,56.92,57.21,56.66,22046,57.16,4737281,56.90682,2020,1,7,5
2020-01-08 05:00:00+00:00,57.34,57.59,56.9077,26372,56.92,5056557,57.34933,2020,1,8,5
2020-01-09 05:00:00+00:00,57.54,57.75,57.33,22581,57.63,6795354,57.508054,2020,1,9,5
2020-01-10 05:00:00+00:00,56.93,57.52,56.8,28739,57.46,9338417,57.029183,2020,1,10,5
2020-01-13 05:00:00+00:00,57.22,57.24,56.675,19528,57.02,3652958,57.010528,2020,1,13,5
2020-01-14 05:00:00+00:00,57.32,57.69,56.99,24102,57.18,4606621,57.381718,2020,1,14,5
2020-01-15 05:00:00+00:00,56.6,57.05,56.33,36599,56.84,10840874,56.659746,2020,1,15,5
2020-01-16 05:00:00+00:00,57.41,57.48,56.89,37960,56.9,7475145,57.291929,2020,1,16,5
2020-01-17 05:00:00+00:00,57.54,57.95,57.44,30220,57.91,8290490,57.628772,2020,1,17,5
2020-01-21 05:00:00+00:00,56.8,57.405,56.7901,28984,57.14,5196771,57.065796,2020,1,21,5
2020-01-22 05:00:00+00:00,56.85,57.03,56.65,23193,56.88,4273217,56.837454,2020,1,22,5
2020-01-23 05:00:00+00:00,56.94,57.04,56.065,29965,56.64,5579578,56.609662,2020,1,23,5
2020-01-24 05:00:00+00:00,55.92,57.0,55.365,45908,56.9,10144200,55.892744,2020,1,24,5
2020-01-27 05:00:00+00:00,54.95,55.43,54.6299,43097,54.77,8655311,55.08339,2020,1,27,5
2020-01-28 05:00:00+00:00,55.43,55.835,55.1,30361,55.4,5909107,55.475406,2020,1,28,5
2020-01-29 05:00:00+00:00,54.75,55.78,54.71,27168,55.55,6406743,55.019821,2020,1,29,5
2020-01-30 05:00:00+00:00,55.3,55.33,54.07,32901,54.28,6195198,54.690333,2020,1,30,5
2020-01-31 05:00:00+00:00,54.19,54.9,54.05,42277,54.81,8991273,54.373922,2020,1,31,5
2020-02-03 05:00:00+00:00,54.91,55.17,54.51,36052,54.53,8433346,54.917163,2020,2,3,5
2020-02-04 05:00:00+00:00,55.68,56.1,55.6,36026,55.84,11182241,55.83672,2020,2,4,5
2020-02-05 05:00:00+00:00,56.93,57.04,56.32,45210,56.32,9767008,56.780912,2020,2,5,5
