timestamp,close,high,low,trade_count,open,volume,vwap,year,month,day,hour
2020-01-02 05:00:00+00:00,216.16,216.16,213.98,120558,214.4,31783922,215.022191,2020,1,2,5
2020-01-03 05:00:00+00:00,214.18,215.47,213.28,129280,213.29,27845316,214.616328,2020,1,3,5
2020-01-06 05:00:00+00:00,215.56,215.59,212.24,96333,212.49,22140049,214.440611,2020,1,6,5
2020-01-07 05:00:00+00:00,215.53,216.14,214.85,91735,215.64,23496517,215.631806,2020,1,7,5
2020-01-08 05:00:00+00:00,217.15,218.14,215.16,124194,215.47,26872014,216.866063,2020,1,8,5
2020-01-09 05:00:00+00:00,218.99,219.41,217.7125,110600,218.91,24006173,218.778176,2020,1,9,5
2020-01-10 05:00:00+00:00,218.43,219.87,218.04,99305,219.76,22206287,219.119754,2020,1,10,5
2020-01-13 05:00:00+00:00,220.95,220.98,218.98,92409,219.31,24137747,220.224429,2020,1,13,5
2020-01-14 05:00:00+00:00,220.08,221.21,219.74,133071,220.75,24836522,220.407667,2020,1,14,5
2020-01-15 05:00:00+00:00,220.17,221.2,219.45,109400,220.18,25915073,220.432277,2020,1,15,5
2020-01-16 05:00:00+00:00,222.28,222.32,220.8,93295,221.24,19412634,221.608192,2020,1,16,5
2020-01-17 05:00:00+00:00,223.38,223.56,222.1221,90119,223.24,24664564,222.917741,2020,1,17,5
2020-01-21 05:00:00+00:00,223.28,223.84,222.66,100835,222.73,21964721,223.210314,2020,1,21,5
2020-01-22 05:00:00+00:00,223.87,225.15,223.59,95295,224.38,20122022,224.490386,2020,1,22,5
2020-01-23 05:00:00+00:00,224.59,224.69,222.7,106277,223.71,26902608,223.829004,2020,1,23,5
2020-01-24 05:00:00+00:00,222.7,225.88,221.6701,172980,225.62,37735721,223.477915,2020,1,24,5
2020-01-27 05:00:00+00:00,218.1,219.2845,217.18,213101,217.72,43040622,218.353996,2020,1,27,5
2020-01-28 05:00:00+00:00,221.45,221.96,219.06,128281,219.6,27460780,220.890536,2020,1,28,5
2020-01-29 05:00:00+00:00,221.81,222.93,220.83,116944,222.66,29621808,222.058358,2020,1,29,5
2020-01-30 05:00:00+00:00,222.6,222.7,219.6891,198412,220.37,40090115,221.125931,2020,1,30,5
2020-01-31 05:00:00+00:00,219.07,223.56,218.285,282740,223.5,52513116,220.208499,2020,1,31,5
2020-02-03 05:00:00+00:00,222.38,222.885,219.99,146048,220.14,26158840,222.091285,2020,2,3,5
2020-02-04 05:00:00+00:00,227.47,227.86,224.6523,167073,225.39,31597833,226.624288,2020,2,4,5
2020-02-05 05:00:00+00:00,228.22,230.25,226.85,197540,230.22,39147264,228.211082,2020,2,5,5
2020-02-06 05:00:00+00:00,230.19,230.25,227.98,121328,228.77,22815405,229.434773,2020,2,6,5
2020-02-07 05:00:00+00:00,229.2,230.44,228.54,131235,229.16,26137120,229.327881,2020,2,7,5
2020-02-10 05:00:00+00:00,231.97,231.98,228.38,98435,228.43,21880674,230.524251,2020,2,10,5
2020-02-11 05:00:00+00:00,232.01,234.02,231.3999,155902,233.21,31150916,232.778501,2020,2,11,5
2020-02-12 05:00:00+00:00,234.27,234.38,232.8,112890,233.34,25015343,233.702759,2020,2,12,5
2020-02-13 05:00:00+00:00,233.97,234.93,232.36,121372,232.62,23106978,233.936597,2020,2,13,5
2020-02-14 05:00:00+00:00,234.64,234.86,233.5501,98298,234.28,23911493,234.2372,2020,2,14,5
2020-02-18 05:00:00+00:00,234.73,235.17,233.25,121169,233.47,24942864,234.250972,2020,2,18,5
2020-02-19 05:00:00+00:00,236.98,237.47,235.85,99891,236.07,22854684,236.890838,2020,2,19,5
2020-02-20 05:00:00+00:00,234.78,236.95,231.88,227102,236.46,43470513,234.245507,2020,2,20,5
2020-02-21 05:00:00+00:00,230.27,234.01,229.3211,280523,233.64,66778531,231.159383,2020,2,21,5
2020-02-24 05:00:00+00:00,221.39,224.25,220.26,453904,221.84,86078467,222.283068,2020,2,24,5
2020-02-25 05:00:00+00:00,215.37,223.9879,214.74,616939,223.19,98994378,218.384048,2020,2,25,5
2020-02-26 05:00:00+00:00,216.48,220.28,214.9,566174,216.67,81449738,217.641537,2020,2,26,5
2020-02-27 05:00:00+00:00,205.64,216.4235,205.5,804078,211.05,123365147,210.472516,2020,2,27,5
2020-02-28 05:00:00+00:00,205.8,207.17,198.17,1217832,198.92,149983420,202.337456,2020,2,28,5
2020-03-02 05:00:00+00:00,216.42,216.57,205.94,709878,208.88,114535553,210.778805,2020,3,2,5
2020-03-03 05:00:00+00:00,209.48,219.61,207.62,1029949,217.11,132997926,213.431317,2020,3,3,5
2020-03-04 05:00:00+00:00,218.22,218.33,211.37,460057,213.32,73976908,214.645391,2020,3,4,5
2020-03-05 05:00:00+00:00,211.59,216.36,210.1,551353,212.69,79491052,212.815266,2020,3,5,5
2020-03-06 05:00:00+00:00,208.02,209.15,202.91,669983,204.67,90540307,205.956847,2020,3,6,5
2020-03-09 04:00:00+00:00,193.57,201.16,192.11,1041363,193.48,118698227,196.874035,2020,3,9,4
2020-03-10 04:00:00+00:00,204.11,204.3,193.6802,765878,201.11,101303325,198.890981,2020,3,10,4
2020-03-11 04:00:00+00:00,195.22,200.75,192.73,702631,199.35,90290283,196.781639,2020,3,11,4
2020-03-12 04:00:00+00:00,177.32,190.78,176.94,1078282,182.09,139521691,182.427292,2020,3,12,4
2020-03-13 04:00:00+00:00,192.34,194.48,178.13,1107482,187.07,135110286,184.285665,2020,3,13,4
2020-03-16 04:00:00+00:00,169.3,184.68,169.16,543666,174.15,93348128,177.795128,2020,3,16,4
2020-03-17 04:00:00+00:00,182.14,184.39,169.78,872768,175.47,122013887,178.862196,2020,3,17,4
2020-03-18 04:00:00+00:00,176.6,179.22,166.8,879260,171.605,116356332,172.604846,2020,3,18,4
2020-03-19 04:00:00+00:00,177.66,183.49,171.63,1137795,175.69,120873663,179.013935,2020,3,19,4
2020-03-20 04:00:00+00:00,170.7,182.87,170.1,989217,181.74,116312601,177.057327,2020,3,20,4
2020-03-23 04:00:00+00:00,170.46,174.21,164.93,1077567,170.92,126485243,169.531143,2020,3,23,4
2020-03-24 04:00:00+00:00,183.66,183.83,177.95,628430,179.91,96039712,181.089734,2020,3,24,4
2020-03-25 04:00:00+00:00,182.3,189.51,179.98,694756,184.42,89894348,184.812485,2020,3,25,4
2020-03-26 04:00:00+00:00,191.9,192.72,183.61,583907,183.87,80861395,188.346073,2020,3,26,4
2020-03-27 04:00:00+00:00,185.3,190.5149,184.66,465188,186.93,59338087,186.85484,2020,3,27,4
2020-03-30 04:00:00+00:00,192.04,192.49,186.3406,349904,187.1,50136809,190.377469,2020,3,30,4
2020-03-31 04:00:00+00:00,190.4,195.25,189.2,412175,191.53,63213899,192.041439,2020,3,31,4
2020-04-01 04:00:00+00:00,182.31,187.66,180.86,400134,184.81,54306675,184.320414,2020,4,1,4
2020-04-02 04:00:00+00:00,186.01,190.1,180.97,393157,181.59,56883800,184.084532,2020,4,2,4
